Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,32.0,4.0,70.0,64.0,0.0336966775357723,0.0253043323755264,0.1380136758089065,0.1232572793960571,0.6312964558601379,0.8017995953559875,1277.0,952.0,3739.0,0.0361283127632406,0.0308564603328704,0.041227888315916
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,32.0,4.0,140.0,64.0,0.0524917319416999,0.0668858513236045,0.1947135031223297,0.2129228860139846,-0.1842149496078491,0.1611946523189544,1277.0,404.0,1575.95,0.0561063066124916,0.0669004172086715,0.0526112169027328
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,32.0,8.0,1.0,64.0,5.20707544637844e-06,5.8176265156362206e-06,0.0017733760178089,0.0019122684607282,0.9999502301216124,0.999955415725708,1277.0,928.0,8101.51,0.0004494050022913,0.000475677952636,0.0003494672419037
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,32.0,8.0,70.0,64.0,0.0240993034094572,0.0200250912457704,0.1207804307341575,0.1148885115981102,0.7521166205406189,0.8394802808761597,1277.0,1224.0,9776.85,0.0317409264130724,0.0278207790106534,0.0368197374045848
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,32.0,8.0,140.0,64.0,0.0317711420357227,0.0302483420819044,0.1426550447940826,0.1414223462343216,0.6332584023475647,0.7546312808990479,1277.0,1495.0,10749.14,0.0583865931257605,0.0652937963604927,0.0526496693491935
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,32.0,16.0,1.0,64.0,6.776877398806391e-06,8.436265488853678e-06,0.0020952257327735,0.0024200428742915,0.9999417066574096,0.9999353289604188,1277.0,905.0,16319.44,0.0009576185664627,0.0010537923080846,0.0008120602578856
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,32.0,16.0,70.0,64.0,0.0018053529784083,0.0015281417872756,0.0303021576255559,0.0301723461598157,0.9835512042045592,0.9898391366004944,1277.0,2317.0,37669.98,0.0269096986287169,0.025777019560337,0.0348051525652408
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,32.0,16.0,140.0,64.0,0.0286336038261652,0.0222228951752185,0.141229510307312,0.1201054826378822,0.6783577799797058,0.8193226456642151,1277.0,1016.0,15095.78,0.0494971699081361,0.0476587563753128,0.0441757179796695
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,32.0,4.0,1.0,64.0,4.677951437770389e-06,5.561870239034761e-06,0.001671667676419,0.0018586337100714,0.9999569058418274,0.9999583959579468,1349.0,1121.0,6277.36,0.0011609358130954,0.0011236120481044,0.0009583932696841
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,32.0,4.0,70.0,64.0,0.033397126942873,0.0245593655854463,0.1374089419841766,0.1217615082859993,0.6355652809143066,0.804324209690094,1349.0,677.0,3469.84,0.0344591093146138,0.0304509978741407,0.038875263184309
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,32.0,4.0,140.0,64.0,0.0524296313524246,0.0669536814093589,0.1946334838867187,0.2130032777786255,-0.1866950690746307,0.1605985462665558,1349.0,407.0,2068.66,0.0561047618587811,0.0669582784175872,0.0525784492492675
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,32.0,8.0,1.0,64.0,8.287242053484078e-06,8.799202987574972e-06,0.0023362122010439,0.002421016106382,0.9999202489852904,0.9999326467514038,1349.0,877.0,10116.01,0.0002925245571532,0.0002971464709844,0.0002396125055383
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,32.0,8.0,70.0,64.0,0.0346453823149204,0.0234210211783647,0.1448900550603866,0.1255317330360412,0.6152018904685974,0.8136433959007263,1349.0,649.0,6904.97,0.0313070728960964,0.0271890833973884,0.0355322398245334
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,32.0,8.0,140.0,64.0,0.0324089899659156,0.0323912687599659,0.1429161578416824,0.1482352763414383,0.6260976195335388,0.7346619963645935,1349.0,882.0,8417.94,0.0584753458388149,0.0657229349017143,0.0525614023208618
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,32.0,16.0,1.0,64.0,1.627561232453445e-06,2.1944708805676783e-06,0.0010190592147409,0.0012149882968515,0.9999849796295166,0.9999833106994628,1349.0,1063.0,25214.98,0.0005233377363765,0.0004940341459587,0.0004405779764056
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,32.0,16.0,70.0,64.0,0.01597804389894,0.0116243073716759,0.0948653519153595,0.0883248820900917,0.8458709120750427,0.9074275493621826,1349.0,1281.0,27500.44,0.0266706490268309,0.0249350387603044,0.0354581810534
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,32.0,16.0,140.0,64.0,0.0272271893918514,0.0169112719595432,0.1338081508874893,0.1092605963349342,0.7108655571937561,0.8650962710380554,1349.0,985.0,19236.23,0.0590004776604473,0.0640417858958244,0.0535748377442359
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,1.0,0.001,6.0,8.0,4.0,1.0,64.0,4.8421516112284735e-06,5.867897925782017e-06,0.0016883108764886,0.0019372755195945,0.9999550580978394,0.999954879283905,365.0,1515.0,4497.88,0.0010945918620564,0.0011276458390057,0.0009563920903019
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,1.0,0.001,6.0,8.0,4.0,70.0,64.0,0.0328861102461814,0.0250739641487598,0.1382350772619247,0.1235555484890937,0.6396424174308777,0.7983339428901672,365.0,887.0,2357.92,0.0397054461969269,0.034295305609703,0.0442504175007343
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,1.0,0.001,6.0,8.0,4.0,140.0,64.0,0.0519487708806991,0.0671834871172905,0.1939299404621124,0.2131689190864563,0.4013801515102386,0.0927145928144455,365.0,411.0,1106.64,0.0514809976884862,0.0673436224460601,0.0518423281610012
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,1.0,0.001,6.0,8.0,8.0,1.0,64.0,3.96342329622712e-06,4.678528966906015e-06,0.0015471074730157,0.0017226854106411,0.9999630451202391,0.9999646544456482,365.0,1657.0,10124.0,0.0009034516755491,0.0009543625637888,0.000765947101172
