Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1,lstm,layers_2,mackey_1000,1,0.001,,8,8,1,64,3.424427177378675e-06,4.5575134208775125e-06,0.0014529566979035,0.0017060472164303,0.9999722242355348,0.9999651312828064,937,1631,52.55,0.0011789681215304,0.0013432287378236,0.000998661504127
1,lstm,layers_2,mackey_1000,1,0.001,,8,8,70,64,0.0332214049994945,0.0224486012011766,0.139721006155014,0.1175105646252632,0.6397850513458252,0.8255077004432678,937,945,28.02,0.0300679033001263,0.02755768597126,0.0355754680931568
1,lstm,layers_2,mackey_1000,1,0.001,,8,8,140,64,0.0223723892122507,0.0263826195150613,0.1235231980681419,0.1329456269741058,0.7612771391868591,0.775901198387146,937,1474,39.55,0.0543108033016324,0.0557071566581726,0.0533689595758914
1,lstm,layers_2,mackey_1000,1,0.001,,8,16,1,64,2.4352953005291056e-06,2.4900164135033265e-06,0.0012055544648319,0.0012219377094879,0.9999783039093018,0.9999809861183168,937,1559,58.05,0.0010956261015962,0.0012888584751635,0.0009213590528815
1,lstm,layers_2,mackey_1000,1,0.001,,8,16,70,64,0.0191753450781106,0.0110946940258145,0.0949470028281211,0.0768995434045791,0.8151678442955017,0.9157678484916688,937,703,23.95,0.0272441417392757,0.0262860339134931,0.035383403301239
1,lstm,layers_2,mackey_1000,1,0.001,,8,16,140,64,0.0312131009995937,0.019807631149888,0.1425533890724182,0.1134855300188064,0.6540960669517517,0.8615570664405823,937,699,21.78,0.0391190736554563,0.0442763082683086,0.0288402456790208
1,lstm,layers_3,mackey_1000,1,0.001,,8,4,1,64,7.800689672876615e-06,7.785171874274965e-06,0.0020390509162098,0.0021031498908996,0.9999443888664246,0.9999402761459352,1513,1216,47.51,0.0072156609036028,0.0074481586925685,0.0061171287670731
1,lstm,layers_3,mackey_1000,1,0.001,,8,4,70,64,0.0337325856089592,0.0258281994611024,0.1414839476346969,0.1235226467251777,0.6267520189285278,0.7948499321937561,1513,1022,36.32,0.0361109549800554,0.0305074378848075,0.0416741929948329
1,lstm,layers_3,mackey_1000,1,0.001,,8,4,140,64,0.0529346019029617,0.0655201822519302,0.1943628638982772,0.2107423990964889,-0.0896381735801696,0.2459562271833419,1513,408,14.38,0.0514169192813116,0.0663591474294662,0.0519799068570137
1,lstm,layers_3,mackey_1000,1,0.001,,8,8,1,64,3.2790835575724486e-06,4.1840498852252495e-06,0.0014192750677466,0.0016542539233341,0.9999696612358092,0.9999680519104004,1513,1245,54.11,0.0019429762964136,0.002276150509715,0.0017581805586814
