Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1,mlp,relu_32_32_32,mackey_1000,0,0.001,,,16,70,64,0.0017398942727595,0.0012063805479556,0.0269775856286287,0.0256102047860622,0.9863579273223876,0.9913576245307922,2689,1105,17.97,0.0114144585612747,0.0128622092306613,0.0177607759833335
1,mlp,relu_32_32_32,mackey_1000,0,0.001,,,16,140,64,0.0175263788551092,0.0190693251788616,0.1025679409503936,0.1108423471450805,0.8294789791107178,0.8489410877227783,2689,503,7.32,0.0274859599303454,0.0242514815181493,0.0305557213723659
1,mlp,relu_8,mackey_1000,1,0.001,,,4,1,64,1.5241244000208098e-05,1.5825182344997302e-05,0.0031747252214699,0.003236937103793,0.9998515844345092,0.999877631664276,49,2802,32.16,0.0046280230395495,0.0048351162113249,0.0039117271080613
1,mlp,relu_8,mackey_1000,1,0.001,,,4,70,64,0.0378619693219661,0.0304361004382371,0.1498947292566299,0.1353601664304733,0.5833143591880798,0.746340274810791,49,1060,11.05,0.0567700519329971,0.0618604570627212,0.0500955618917942
1,mlp,relu_8,mackey_1000,1,0.001,,,4,140,64,0.0381161756813526,0.0490800514817237,0.1517210155725479,0.173151895403862,0.5257834196090698,0.5322319269180298,49,1198,12.61,0.0550101052762733,0.0645509958267211,0.0604749396443367
1,mlp,relu_8,mackey_1000,1,0.001,,,8,1,64,1.5930843801470473e-05,2.160027543141041e-05,0.0032306187786161,0.0038122264668345,0.9998472332954408,0.9998374581336976,81,2115,24.7,0.0041683229850605,0.0043723247945308,0.0036911366041749
1,mlp,relu_8,mackey_1000,1,0.001,,,8,70,64,0.0264786817133426,0.0178946033120155,0.1319548189640045,0.1093318238854408,0.7176360487937927,0.8670275211334229,81,2391,24.76,0.0321698213617006,0.0311324745416641,0.0360477529466152
1,mlp,relu_8,mackey_1000,1,0.001,,,8,140,64,0.0345907732844352,0.0337147079408168,0.1532616019248962,0.1523501724004745,0.5839358568191528,0.714989423751831,81,5204,49.81,0.0509236026555299,0.0489274635910987,0.0449763908982276
1,mlp,relu_8,mackey_1000,1,0.001,,,16,1,64,1.0814912457135506e-05,1.7065845895558596e-05,0.0026074133347719,0.0030179950408637,0.9998988509178162,0.9998704195022584,145,1587,18.37,0.0033770232461392,0.0036376300267875,0.0030909273773431
1,mlp,relu_8,mackey_1000,1,0.001,,,16,70,64,0.0213527642190456,0.0191156677901744,0.1160985827445983,0.1161758005619049,0.7860446572303772,0.8448005318641663,145,2065,26.97,0.0310491013030211,0.0297294575721025,0.0370056591928005
1,mlp,relu_8,mackey_1000,1,0.001,,,16,140,64,0.0336097851395607,0.047330405563116,0.1409036368131637,0.1680732518434524,0.6036864519119263,0.517638087272644,145,815,7.73,0.0443524750880897,0.048666588962078,0.0291354339569807
1,mlp,relu_8_8,mackey_1000,1,0.001,,,4,1,64,1.527170024928637e-05,1.6234844224527478e-05,0.0031912559643387,0.0032862238585948,0.9998525977134703,0.9998750686645508,121,2386,34.63,0.0019407299580052,0.0020286699291318,0.0017052449984475
1,mlp,relu_8_8,mackey_1000,1,0.001,,,4,70,64,0.0336102582514286,0.0254681166261434,0.1414746046066284,0.1253207772970199,0.6312904357910156,0.7965508699417114,121,1270,16.52,0.0390254298432005,0.0357563830912113,0.0405796989798545
1,mlp,relu_8_8,mackey_1000,1,0.001,,,4,140,64,0.0377438813447952,0.0487234145402908,0.153360366821289,0.1733279079198837,0.5252453684806824,0.5366734266281128,121,799,10.38,0.0496080115327559,0.0630373209714889,0.049999576061964
1,mlp,relu_8_8,mackey_1000,1,0.001,,,8,1,64,1.8180218830821104e-05,1.9978833734057844e-05,0.0034771373029798,0.0036147614009678,0.9998282194137572,0.9998483061790466,153,2001,29.0,0.0006588730728253,0.0006786412559449,0.0006575265433639
1,mlp,relu_8_8,mackey_1000,1,0.001,,,8,70,64,0.0252085961401462,0.0190163739025592,0.1248315349221229,0.1103056445717811,0.7313035726547241,0.8554948568344116,153,883,11.37,0.0306444782763719,0.0276474952697753,0.0367763191461563
1,mlp,relu_8_8,mackey_1000,1,0.001,,,8,140,64,0.0330918580293655,0.0332650393247604,0.1486632525920868,0.1435925364494323,0.6149379014968872,0.7117876410484314,153,2884,34.06,0.0436916919425129,0.0449284836649894,0.0355591401457786
1,mlp,relu_8_8,mackey_1000,1,0.001,,,16,1,64,1.8562550394563004e-05,2.125440732925199e-05,0.0034872856922447,0.0036845025606453,0.9998375773429872,0.999837040901184,217,921,13.3,0.0009204170550219,0.0010341423330828,0.0007875555893406
1,mlp,relu_8_8,mackey_1000,1,0.001,,,16,70,64,0.0200733244419097,0.012819898314774,0.1105702072381973,0.0941824689507484,0.7983876466751099,0.9054081439971924,217,727,10.05,0.0230153352022171,0.0209565665572881,0.0339576937258243
1,mlp,relu_8_8,mackey_1000,1,0.001,,,16,140,64,0.0321353897452354,0.0239854902029037,0.1417950689792633,0.1236103698611259,0.65663743019104,0.8025699853897095,217,1491,18.31,0.0412226407788693,0.0462249033153057,0.0289181396365165
1,mlp,relu_8_8_8,mackey_1000,1,0.001,,,4,1,64,1.614554821571801e-05,1.757921745593194e-05,0.0032704130280762,0.0034135621972382,0.9998428225517272,0.9998660683631896,193,3411,59.26,0.0022863100515678,0.0023911145981401,0.0019851359538733
1,mlp,relu_8_8_8,mackey_1000,1,0.001,,,4,70,64,0.0389353930950164,0.0314110741019248,0.1510980427265167,0.1424290090799331,0.5585206151008606,0.7425050139427185,193,610,10.05,0.042190244835284,0.037388976663351,0.0441557876765728
1,mlp,relu_8_8_8,mackey_1000,1,0.001,,,4,140,64,0.0377482697367668,0.0488140322268009,0.1519039571285247,0.1735094636678695,0.5247629284858704,0.5336037874221802,193,1116,18.98,0.0520944702503685,0.066241443157196,0.0538695976138114
1,mlp,relu_8_8_8,mackey_1000,1,0.001,,,8,1,64,1.8867440303438343e-05,2.3357162717729807e-05,0.0036119734868407,0.0040868483483791,0.9998292326927184,0.9998233318328856,225,2070,36.6,0.0005317147559253,0.0006009163917042,0.0005263618077151
1,mlp,relu_8_8_8,mackey_1000,1,0.001,,,8,70,64,0.0140022952109575,0.0153443552553653,0.0907072126865387,0.0969677194952964,0.8657933473587036,0.882756233215332,225,1062,16.87,0.0261391753123866,0.0265253726392984,0.0298015978187322
1,mlp,relu_8_8_8,mackey_1000,1,0.001,,,8,140,64,0.0258080270141363,0.0276356860995292,0.1308645159006118,0.1345097720623016,0.7134920358657837,0.7703879475593567,225,1768,25.16,0.0420524459332227,0.0429771915078163,0.034981146454811
