Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,vqc,ruexp_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,4.0,70.0,64.0,0.0376354791224002,0.0311355143785476,0.1483931839466095,0.1381268352270126,0.5709924101829529,0.7446064352989197,37.0,622.0,121.95,0.0420712919698821,0.0420458577573299,0.0406436696648597
1.0,vqc,ruexp_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,4.0,140.0,64.0,0.0372446067631244,0.0461651422083377,0.1548018902540207,0.1707337647676468,0.533473551273346,0.5744470953941345,37.0,1530.0,299.12,0.0543003471361266,0.0622000992298126,0.0543837808072567
1.0,vqc,ruexp_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,8.0,1.0,64.0,2.4439186745439656e-05,2.8678006856353026e-05,0.0039948439225554,0.0044503998942673,0.9997878074645996,0.9997795820236206,69.0,2014.0,836.33,0.0010331967205274,0.0011220754822716,0.0009083065087907
1.0,vqc,ruexp_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,8.0,70.0,64.0,0.0316210836172103,0.0246327128261327,0.141394093632698,0.1272874325513839,0.6612366437911987,0.7972218990325928,69.0,1017.0,387.03,0.0306835723006063,0.0277123469859361,0.0359038487076759
1.0,vqc,ruexp_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,8.0,140.0,64.0,0.0373752899467945,0.0283896047621965,0.1509210616350174,0.1357195079326629,0.5507408976554871,0.7751452922821045,69.0,3495.0,1185.37,0.0431192554533481,0.0445927381515502,0.0361425206065177
1.0,vqc,ruexp_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,16.0,1.0,64.0,2.07604043680476e-05,2.53678754233988e-05,0.0036197730805724,0.0040757860988378,0.9998413920402528,0.9998083114624025,133.0,1217.0,998.96,0.0033836309798061,0.0041671684011816,0.0028982644435018
1.0,vqc,ruexp_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,16.0,70.0,64.0,0.0121941957622766,0.0097849769517779,0.0886844173073768,0.0854216516017913,0.8982447385787964,0.9257393479347228,133.0,3112.0,2329.85,0.0259896402971612,0.0260010547935962,0.0333528742194175
1.0,vqc,ruexp_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,16.0,140.0,64.0,0.0359547920525074,0.0238219071179628,0.1526810079813003,0.1221561282873153,0.5877001285552979,0.8071678876876831,133.0,1125.0,758.51,0.0415652748197317,0.045045968145132,0.0308554377406835
1.0,vqc,ruexp_EXX_EXY_X_CZ_CY_X_CZ_X_CZ_Y,mackey_1000,0.0,0.001,4.0,,4.0,1.0,64.0,1.935941145347897e-05,1.827801315812394e-05,0.0032949529122561,0.0031118998304009,0.9998491406440736,0.9998587965965272,133.0,1615.0,999.47,0.0024257728364318,0.0026488085277378,0.0019490936538204
1.0,vqc,ruexp_EXX_EXY_X_CZ_CY_X_CZ_X_CZ_Y,mackey_1000,0.0,0.001,4.0,,4.0,70.0,64.0,0.033149316906929,0.0274736434221267,0.1403703540563583,0.1300035268068313,0.6354555487632751,0.7720165848731995,133.0,1803.0,1009.5,0.0354891653276152,0.0319069921970367,0.0381126515567302
1.0,vqc,ruexp_EXX_EXY_X_CZ_CY_X_CZ_X_CZ_Y,mackey_1000,0.0,0.001,4.0,,4.0,140.0,64.0,0.0381961837410926,0.0443617403507232,0.1563068032264709,0.1688010990619659,0.5106192231178284,0.5944148302078247,133.0,739.0,414.55,0.048918191757467,0.0541678369045257,0.0460351854562759
1.0,vqc,ruexp_EXX_EXY_X_CZ_CY_X_CZ_X_CZ_Y,mackey_1000,0.0,0.001,4.0,,8.0,1.0,64.0,1.704139867797494e-05,1.430949578207219e-05,0.0033088137861341,0.0030931010842323,0.9998615980148317,0.9998916983604432,261.0,1553.0,1962.8,0.0006964694999624,0.0009940195595845,0.0004839203320443
1.0,vqc,ruexp_EXX_EXY_X_CZ_CY_X_CZ_X_CZ_Y,mackey_1000,0.0,0.001,4.0,,8.0,70.0,64.0,0.0257057081907987,0.0216303765773773,0.1254547089338302,0.1210928410291671,0.7396693229675293,0.8226379156112671,261.0,945.0,1086.56,0.0292590798603163,0.0262511856853961,0.0350604243576526
