Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,4.0,,4.0,1.0,64.0,0.0004086292174179,0.0005769636482,0.0156128415837883,0.0175121240317821,0.9959983229637146,0.995656430721283,77.0,13868.0,29995.58,0.0419326368719339,0.0444493517279624,0.0347818955779075
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,4.0,,4.0,70.0,64.0,0.0459272824227809,0.0392614044249057,0.1668583452701568,0.1595865041017532,0.4028838276863098,0.6801260113716125,77.0,4671.0,9319.49,0.0586015201277203,0.0644014626741409,0.0519713088870048
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,4.0,,4.0,140.0,64.0,0.0521894507110118,0.067209355533123,0.1943928897380828,0.2132625430822372,-0.1570629030466079,0.1874662488698959,77.0,410.0,816.75,0.0514975189192531,0.0672423169016838,0.0521837435662746
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,4.0,,8.0,1.0,64.0,0.0004764277837239,0.0007453233702108,0.0183995980769395,0.0219572149217128,0.9954201579093932,0.9944757223129272,77.0,7587.0,34124.74,0.0477498542517423,0.0516581498086452,0.0398927554488182
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,4.0,,8.0,70.0,64.0,0.0380486249923706,0.0278957150876522,0.1450578868389129,0.1352322399616241,0.5726329684257507,0.776241660118103,77.0,2556.0,10498.09,0.059608737213744,0.0658388435840606,0.0529104135930538
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,4.0,,8.0,140.0,64.0,0.0383730828762054,0.0399433001875877,0.1567642241716385,0.1626781225204467,0.5141193866729736,0.6534543633460999,77.0,5807.0,21344.07,0.0585111174732446,0.0660502910614013,0.0526898019015789
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,4.0,,16.0,1.0,64.0,0.0017827533883973,0.0021642332430928,0.0352627672255039,0.0391039885580539,0.9826324582099916,0.9833413362503052,77.0,6002.0,54048.34,0.0555690921843051,0.0620673410594463,0.0491894744336605
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,4.0,,16.0,70.0,64.0,0.0413018986582756,0.029763177037239,0.1589687466621399,0.1345206350088119,0.5084939002990723,0.7648029327392578,77.0,4366.0,35957.24,0.0597225829131073,0.0644750297069549,0.0524251796305179
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,4.0,,16.0,140.0,64.0,0.0309635810554027,0.0358496159315109,0.1428422629833221,0.1547459065914154,0.6393377184867859,0.6750738024711609,77.0,4805.0,36014.94,0.0590744814835488,0.0646412074565887,0.0530938804149627
1.0,qlstm_paper,original_2,mackey_1000,1.0,0.001,4.0,,4.0,1.0,64.0,0.0001239934354089,0.0001657186658121,0.0089067965745925,0.0104738939553499,0.9987947940826416,0.99872624874115,149.0,2026.0,6238.11,0.0047273401403799,0.0051357941702008,0.0040108235552906
